D7-9-18-W4,2263.87,1871.04,24.54,1.35,12
B7-93-3-W6,1139.07,991.24,11.44,4.97,12
A6-110-6-W6,2528.32,2175.69,6.35,1.49,15
D9-5-13-W6,2673.39,2316.84,20.68,2.7,24
D15-72-3-W5,1332.81,1093.95,18.41,2.46,15
C14-29-2-W5,3948.57,3706.5,10.12,3.74,22
B9-52-10-W6,4238.01,3677.66,22.35,2.28,17
D8-97-7-W4,4138.69,3764.29,14.95,3.59,10
A10-52-24-W5,2638.76,2181.89,22.82,1.53,10
D5-111-2-W5,3681.69,2846.01,19.51,1.81,25
C1-15-23-W6,1728.12,1362.45,11.24,4.13,3
D7-88-13-W6,1212.45,1142.26,4.94,4.8,9
D15-34-7-W6,1281.12,1089.66,23.72,2.73,24
C1-71-17-W5,1663.85,1338.0,12.95,2.7,6
D8-121-20-W4,2588.23,2226.71,13.51,4.43,14
C15-35-17-W4,1419.7,1157.98,13.89,3.4,17
D15-45-6-W6,4019.66,3296.87,16.11,3.18,11
D10-113-18-W4,3579.0,3295.98,9.57,1.51,15
C8-53-12-W6,2776.03,2136.27,12.49,4.63,18
D13-54-12-W4,3738.12,3222.35,21.43,1.34,25
B16-68-2-W6,3376.02,2782.59,21.54,1.31,24
A12-14-20-W4,1216.34,926.28,10.84,4.64,11
A2-116-1-W4,3849.46,3318.04,7.93,4.74,18
B1-85-3-W4,1841.38,1482.81,6.68,4.5,15
B7-41-23-W5,3943.32,3461.84,5.42,1.99,20
A4-109-24-W4,1274.19,1183.74,6.9,3.7,23
B2-108-18-W5,3909.81,3525.88,16.29,2.72,3
D13-76-11-W5,2386.86,2197.95,17.32,3.89,12
C6-96-22-W6,3628.22,2781.89,13.38,4.7,9
C13-8-16-W5,2414.32,2150.23,10.46,1.76,12
C3-55-17-W6,1917.8,1821.14,11.95,1.28,11
D1-88-20-W6,1978.61,1637.8,5.18,1.96,17
A6-75-14-W5,1425.28,1089.48,15.76,2.03,19
D13-22-8-W5,1135.04,875.52,15.71,3.65,15
D11-110-7-W6,3419.76,2673.92,5.03,2.01,20
C3-43-3-W4,3811.5,3615.3,10.51,3.97,12
B4-53-2-W4,2698.05,2354.6,10.49,4.51,23
D2-94-17-W4,2906.53,2621.39,4.78,2.65,16
C7-77-4-W4,2596.1,2403.7,16.95,3.32,24
C4-63-21-W6,1877.28,1731.79,6.41,3.29,17
C15-63-16-W5,4316.65,3804.3,16.53,1.19,25
C3-120-15-W4,1886.69,1567.56,20.38,1.0,13
B12-76-10-W4,3919.11,3257.35,6.45,4.08,13
D5-60-15-W4,1488.53,1350.54,18.46,2.82,22
B3-65-10-W6,2376.31,1888.77,13.03,1.96,6
D16-56-19-W4,1910.84,1455.62,20.09,2.75,9
A10-109-6-W5,4082.16,3067.71,24.2,3.59,15
B5-87-9-W6,2251.28,1696.91,18.12,3.09,12
A4-74-14-W6,3096.58,2554.73,17.34,1.05,21
B4-106-19-W4,1823.75,1504.3,3.9,2.36,10
D4-101-2-W6,2737.54,2078.92,21.82,1.54,10
C15-43-20-W4,3492.21,3106.23,18.04,1.47,10
D2-12-6-W4,4375.75,3481.32,16.21,1.71,10
C15-82-13-W6,2097.22,1769.12,9.65,1.51,11
B2-4-18-W6,2954.95,2262.77,22.23,2.72,21
C13-66-9-W4,2021.23,1609.24,10.71,3.0,3
D10-30-24-W4,3850.18,3301.59,20.15,3.33,7
A16-54-3-W6,3051.67,2766.3,16.62,3.61,14
A9-96-12-W4,1687.7,1463.97,22.35,4.2,18
D13-121-13-W4,1985.43,1619.81,13.51,1.08,9
A5-62-13-W5,2683.01,2313.33,10.31,1.34,3
A5-50-18-W6,4375.04,3956.19,23.28,4.36,15
C2-101-1-W6,2908.94,2314.44,15.96,3.58,19
C1-87-19-W5,1445.02,1258.86,4.85,2.91,16
C1-18-20-W4,3182.03,2515.44,14.92,2.82,8
C8-1-24-W5,2507.4,2111.21,20.25,1.98,12
